uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,publicationDate,release
9594fa96-2a38-4a0d-8b5c-4a3481067469,OSBS_063.tickPlot.tck,D03,OSBS,OSBS_063,distributed,mixedForest,29.688556,-81.970004,WGS84,20.1,38.6,0.1,OK,2021-04-20T12:30:00Z,OSBS.2021.17,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0003-2831-6405,NA,20210607T153509Z,PROVISIONAL
af908778-bb4a-467d-90f2-a18353a4437c,OSBS_002.tickPlot.tck,D03,OSBS,OSBS_002,distributed,evergreenForest,29.703656,-81.958372,WGS84,20.6,35,1.2,OK,2021-04-20T14:21:00Z,OSBS.2021.17,OSBS_002.20210420,A00000315985,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0001-9827-4562,NA,20210607T153509Z,PROVISIONAL
f7518373-0d79-4e2a-ade4-dc44f5f10bd2,OSBS_048.tickPlot.tck,D03,OSBS,OSBS_048,distributed,deciduousForest,29.678818,-81.947792,WGS84,20.2,36.9,0.4,OK,2021-04-20T15:06:00Z,OSBS.2021.17,OSBS_048.20210420,A00000129541,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0001-9827-4562,NA,20210607T153509Z,PROVISIONAL
2f229f66-ee26-4fa2-acc7-6e05f9f6bda1,OSBS_004.tickPlot.tck,D03,OSBS,OSBS_004,distributed,evergreenForest,29.683403,-81.960448,WGS84,20.4,41.8,0.5,OK,2021-04-20T15:42:00Z,OSBS.2021.17,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-9827-4562,NA,20210607T153509Z,PROVISIONAL
fd671a5f-7bd6-492b-af78-519e176c97c2,OSBS_077.tickPlot.tck,D03,OSBS,OSBS_077,distributed,woodyWetlands,29.678312,-82.015674,WGS84,20.1,29.7,0.2,OK,2021-04-20T16:27:00Z,OSBS.2021.17,OSBS_077.20210420,A00000315988,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0001-9827-4562,NA,20210607T153509Z,PROVISIONAL
88c43ff6-b2e6-49e4-ab12-a183db9b1abd,OSBS_001.tickPlot.tck,D03,OSBS,OSBS_001,distributed,woodyWetlands,29.704063,-82.008061,WGS84,20.3,34.4,0.3,OK,2021-04-20T17:18:00Z,OSBS.2021.17,OSBS_001.20210420,A00000315987,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0001-9827-4562,NA,20210607T153509Z,PROVISIONAL
698141c0-3388-4f5e-881e-f0d1312d84c6,OSBS_001.tickPlot.tck,D03,OSBS,OSBS_001,distributed,woodyWetlands,29.704063,-82.008061,WGS84,20.3,34.4,0.3,OK,2021-05-10T14:16:00Z,OSBS.2021.20,OSBS_001.20210510,A00000315901,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0001-5871-8742,NA,20210706T220513Z,PROVISIONAL
cef5cc10-c40a-4a88-8cd0-a31e641549e6,OSBS_077.tickPlot.tck,D03,OSBS,OSBS_077,distributed,woodyWetlands,29.678312,-82.015674,WGS84,20.1,29.7,0.2,OK,2021-05-10T15:34:00Z,OSBS.2021.20,OSBS_077.20210510,A00000036334,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0001-5833-8133,NA,20210706T220513Z,PROVISIONAL
bcb82f7a-5d12-4317-b6ee-deae466659c2,OSBS_063.tickPlot.tck,D03,OSBS,OSBS_063,distributed,mixedForest,29.688556,-81.970004,WGS84,20.1,38.6,0.1,OK,2021-05-10T16:56:00Z,OSBS.2021.20,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5871-8742,NA,20210706T220513Z,PROVISIONAL
69cf1313-ffdb-4c76-82a7-6b54722886a9,OSBS_004.tickPlot.tck,D03,OSBS,OSBS_004,distributed,evergreenForest,29.683403,-81.960448,WGS84,20.4,41.8,0.5,OK,2021-05-10T18:07:00Z,OSBS.2021.20,OSBS_004.20210510,A00000315966,drag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0001-5871-8742,NA,20210706T220513Z,PROVISIONAL
f1a8dba4-1bd1-424e-bd78-70873198e648,OSBS_048.tickPlot.tck,D03,OSBS,OSBS_048,distributed,deciduousForest,29.678818,-81.947792,WGS84,20.2,36.9,0.4,OK,2021-05-10T19:39:00Z,OSBS.2021.20,OSBS_048.20210510,A00000315950,drag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0001-5871-8742,NA,20210706T220513Z,PROVISIONAL
cb601d13-0ead-4650-9dae-274568bf3d12,OSBS_002.tickPlot.tck,D03,OSBS,OSBS_002,distributed,evergreenForest,29.703656,-81.958372,WGS84,20.6,35,1.2,OK,2021-05-10T20:41:00Z,OSBS.2021.20,NA,NA,flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5871-8742,NA,20210706T220513Z,PROVISIONAL
333e857f-1494-47e7-93c2-5aa309ed82c4,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,2017-03-06T15:40:00Z,DELA.2017.10,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,khildebrand@field-ops.org,NA,20201217T183902Z,RELEASE-2021
200a1531-eebe-4ecc-be60-8d21b76fd14e,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,2017-03-06T16:27:00Z,DELA.2017.10,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,khildebrand@field-ops.org,NA,20201217T183902Z,RELEASE-2021
abbb4bc7-dede-4569-a50b-3d3d9a4d6eaf,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,2017-03-06T17:11:00Z,DELA.2017.10,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,khildebrand@field-ops.org,NA,20201217T183902Z,RELEASE-2021
8641cbd5-0cc4-4e7c-b550-784a0d958437,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,2017-03-06T18:34:00Z,DELA.2017.10,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,khildebrand@field-ops.org,NA,20201217T183902Z,RELEASE-2021
09366443-27c0-491e-a31d-b5a154916a50,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,2017-03-06T19:20:00Z,DELA.2017.10,NA,NA,drag,120,N,0,0,0,No known compromise,NEON.DOC.014045vG,khildebrand@field-ops.org,NA,20201217T183902Z,RELEASE-2021
d3d2cf84-265f-428c-a05d-f7900adaf41b,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,2017-03-06T20:15:00Z,DELA.2017.10,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,khildebrand@field-ops.org,NA,20201217T183902Z,RELEASE-2021
7fb49fb6-6f43-4ec8-a644-2986f4ec11f0,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,2017-03-27T15:33:00Z,DELA.2017.13,DELA_016.20170327,NA,drag,160,Y,0,1,0,No known compromise,NEON.DOC.014045vG,elamb@battelleecology.org,NA,20201217T183902Z,RELEASE-2021
6a9bdff1-7c9b-46e3-bda4-6c7a4fcdeab6,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,2017-03-27T16:27:00Z,DELA.2017.13,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,elamb@battelleecology.org,NA,20201217T183902Z,RELEASE-2021
5af30d98-bfde-44b1-9f3b-5fa31c96ecd0,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,2017-03-27T20:14:00Z,DELA.2017.13,DELA_005.20170327,NA,drag and flag,155,Y,1,1,0,No known compromise,NEON.DOC.014045vG,rvalentine@field-ops.org,NA,20201217T183902Z,RELEASE-2021
ddd627b5-2a13-4d22-b4e0-de6247718517,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,2017-03-27T21:34:00Z,DELA.2017.13,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,khildebrand@field-ops.org,NA,20201217T183902Z,RELEASE-2021
9657ac4e-9d30-43c4-bff2-a8a92daecf1f,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,2017-03-29T13:54:00Z,DELA.2017.13,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,elamb@battelleecology.org,NA,20201217T183902Z,RELEASE-2021
fb1f1148-7409-46b9-8350-1fed6f3f09ff,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,2017-03-29T14:57:00Z,DELA.2017.13,NA,NA,drag,120,N,0,0,0,No known compromise,NEON.DOC.014045vG,khildebrand@field-ops.org,NA,20201217T183902Z,RELEASE-2021
dd013dd8-7da5-4398-a493-186c165b81a2,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,2017-04-19T13:46:00Z,DELA.2017.16,NA,NA,drag,150,N,0,0,0,No known compromise,NEON.DOC.014045vG,jwhite@neoninc.org,NA,20201217T183959Z,RELEASE-2021
24b75f09-41c5-4ec0-b227-93fe38906319,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,2017-04-19T14:50:00Z,DELA.2017.16,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,jwhite@neoninc.org,NA,20201217T183959Z,RELEASE-2021
f6e47fd5-47ea-4df1-b23b-f1e5385766cf,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,2017-04-19T16:00:00Z,DELA.2017.16,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,jwhite@neoninc.org,NA,20201217T183959Z,RELEASE-2021
ad10c5b7-9136-4fc2-b6a1-1346c9972fde,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,2017-04-19T16:50:00Z,DELA.2017.17,DELA_005.20170419,NA,drag and flag,160,Y,0,1,0,No known compromise,NEON.DOC.014045vG,nparis@battelleecology.org,site-year possibly subsampled in ID lab counts,20201217T183959Z,RELEASE-2021
ec4c5319-3dd6-4e76-91b1-d67d80d157db,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,2017-04-19T17:20:00Z,DELA.2017.16,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,jwhite@neoninc.org,NA,20201217T183959Z,RELEASE-2021
127ad148-c89c-4adf-a37d-d068caa34958,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,2017-05-10T17:27:00Z,DELA.2017.20,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vH,zjennings@battelleecology.org,NA,20201217T184013Z,RELEASE-2021
be551c23-89e7-41be-a548-0fbb25367510,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,2017-05-10T18:30:00Z,DELA.2017.20,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vH,csantiago@battelleecology.org,NA,20201217T184013Z,RELEASE-2021
74127393-afeb-415e-bdde-86c6b929d32c,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,2017-05-10T18:40:00Z,DELA.2017.20,DELA_007.20170510,NA,drag,160,Y,1,3,0,No known compromise,NEON.DOC.014045vH,todom@battelleecology.org,NA,20201217T184013Z,RELEASE-2021
6fb446e7-ea42-4a05-96a5-e4d183554a73,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,2017-05-10T19:30:00Z,DELA.2017.20,NA,NA,drag and flag,100,N,0,0,0,No known compromise,NEON.DOC.014045vH,csantiago@battelleecology.org,NA,20201217T184013Z,RELEASE-2021
c7d3b2ad-86e3-4b80-954d-2569ed689ff5,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,2017-05-10T19:56:00Z,DELA.2017.20,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vH,zjennings@battelleecology.org,NA,20201217T184013Z,RELEASE-2021
9790d57c-ad9a-426e-b125-2fbf2aa3fbf2,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,2017-05-10T19:57:00Z,DELA.2017.20,DELA_008.20170510,NA,drag and flag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vH,spreer@battelleecology.org,NA,20201217T184013Z,RELEASE-2021
8b3505e6-4f39-45d7-8577-dad6fc2fa8a0,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,2017-06-01T13:39:00Z,DELA.2017.23,NA,NA,drag and flag,110,N,0,0,0,NA,NEON.DOC.014045vH,charrell@battelleecology.org,NA,20201217T191003Z,RELEASE-2021
99fd58c6-f077-4a9e-b9ec-24ca6ca9a5bf,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,2017-06-01T13:51:00Z,DELA.2017.23,NA,NA,drag and flag,170,N,0,0,0,NA,NEON.DOC.014045vH,spreer@battelleecology.org,NA,20201217T191003Z,RELEASE-2021
183ba549-15b5-497a-83f1-e35e9fd77f84,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,2017-06-01T14:29:00Z,DELA.2017.23,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,charrell@battelleecology.org,NA,20201217T191003Z,RELEASE-2021
6f61d017-63c8-4b9e-b68e-65240efcc02a,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,2017-06-01T14:43:00Z,DELA.2017.23,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,zjennings@battelleecology.org,NA,20201217T191003Z,RELEASE-2021
4e1dfa19-4569-4695-8ca8-e2970cbba76c,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,2017-06-01T15:27:00Z,DELA.2017.23,NA,NA,drag and flag,160,N,0,0,0,NA,NEON.DOC.014045vH,zjennings@battelleecology.org,NA,20201217T191003Z,RELEASE-2021
f8d8f999-c5a0-40ca-b41a-5edc9207cdff,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,2017-06-01T15:40:00Z,DELA.2017.23,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,charrell@battelleecology.org,NA,20201217T191003Z,RELEASE-2021
15479b24-7272-40af-af2a-da24f58ee78d,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,2017-06-19T14:56:00Z,DELA.2017.26,DELA_007.20170619,NA,drag,160,Y,0,0,6,No known compromise,NEON.DOC.014045vH,todom@battelleecology.org,site-year possibly subsampled in ID lab counts,20201217T191003Z,RELEASE-2021
0bc25f23-eb9f-46c5-b501-8682ad161800,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,2017-06-19T15:00:00Z,DELA.2017.26,DELA_005.20170619,NA,drag and flag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vH,khildebrand@battelleecology.org,NA,20201217T191003Z,RELEASE-2021
de4a4e92-c97a-4d41-84a2-20c71385780c,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,2017-06-19T16:16:00Z,DELA.2017.26,NA,NA,drag,165,N,0,0,0,NA,NEON.DOC.014045vH,khildebrand@battelleecology.org,NA,20201217T191003Z,RELEASE-2021
4993529c-176f-4716-bf5d-1d7154227167,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,2017-06-19T16:25:00Z,DELA.2017.26,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,todom@battelleecology.org,NA,20201217T191003Z,RELEASE-2021
d066ddab-1706-4997-946e-8a49c4cd5fdd,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,2017-06-19T17:12:00Z,DELA.2017.26,NA,NA,drag,100,N,0,0,0,NA,NEON.DOC.014045vH,rvalentine@battelleecology.org,Water at plot,20201217T191003Z,RELEASE-2021
632a030d-f755-4ba2-913b-4896da93eaf0,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,2017-06-19T17:35:00Z,DELA.2017.26,NA,NA,drag and flag,165,N,0,0,0,NA,NEON.DOC.014045vH,charrell@battelleecology.org,NA,20201217T191003Z,RELEASE-2021
fc14a7f0-d180-44a9-b277-a587d5696319,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,2017-07-12T14:51:00Z,DELA.2017.29,NA,NA,drag and flag,170,N,0,0,0,NA,NEON.DOC.014045vH,spreer@battelleecology.org,NA,20201217T221711Z,RELEASE-2021
a659b1b3-e49b-46c0-b800-2007f5870d0f,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,2017-07-12T15:39:00Z,DELA.2017.29,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,spreer@battelleecology.org,NA,20201217T221711Z,RELEASE-2021
d9156202-0637-4e0e-923f-40ff1597cd62,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,2017-07-12T16:03:00Z,DELA.2017.29,NA,NA,drag and flag,90,N,0,0,0,NA,NEON.DOC.014045vH,csantiago@battelleecology.org,NA,20201217T221711Z,RELEASE-2021
9b715f51-1368-4bae-b1b4-e40ff3efe142,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,2017-07-12T16:50:00Z,DELA.2017.29,NA,NA,drag and flag,160,N,0,0,0,NA,NEON.DOC.014045vH,csantiago@battelleecology.org,NA,20201217T221711Z,RELEASE-2021
ef375ef8-26ee-4085-a3c7-773f41ac2c67,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,2017-07-12T16:55:00Z,DELA.2017.29,NA,NA,drag and flag,160,N,0,0,0,NA,NEON.DOC.014045vH,spreer@battelleecology.org,NA,20201217T221711Z,RELEASE-2021
9fd3f456-12bf-446f-bf4a-61394ff74ad0,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,2017-08-02T14:35:00Z,DELA.2017.32,DELA_001.20170802,NA,drag,105,Y,0,1,0,No known compromise,NEON.DOC.014045vH,khildebrand@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
e9f6562f-9a44-4805-b518-2cbd0cd96dc0,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,2017-08-02T15:04:00Z,DELA.2017.32,NA,NA,drag and flag,90,N,0,0,0,NA,NEON.DOC.014045vH,csantiago@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
43e8365a-c100-466b-808f-d02bc4ae95c4,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,2017-08-02T15:13:00Z,DELA.2017.32,NA,NA,drag and flag,160,N,0,0,0,NA,NEON.DOC.014045vH,zjennings@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
a4994ce1-3f7a-4a04-9cb0-5a3c17136eaf,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,2017-08-02T16:08:00Z,DELA.2017.32,NA,NA,drag,100,N,0,0,0,NA,NEON.DOC.014045vH,zjennings@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
790ad3f5-caca-4522-a94f-33935c8911bf,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,2017-08-02T16:31:00Z,DELA.2017.32,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,csantiago@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
579d9797-09cc-4c18-8c05-66ec0c6be757,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,2017-08-02T17:36:00Z,DELA.2017.32,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,csantiago@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
6d05da98-22fd-4179-8922-9969312a5b48,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,2017-08-24T13:49:00Z,DELA.2017.35,NA,NA,drag and flag,120,N,0,0,0,NA,NEON.DOC.014045vH,spreer@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
3226e268-abe5-482c-baf8-53c297ee34d0,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,2017-08-24T14:03:00Z,DELA.2017.35,NA,NA,drag and flag,160,N,0,0,0,NA,NEON.DOC.014045vH,jwhite@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
b8a4488a-c3f0-4e2d-b818-6404635a5db8,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,2017-08-24T14:41:00Z,DELA.2017.35,DELA_007.20170824,NA,drag and flag,140,Y,0,2,0,No known compromise,NEON.DOC.014045vH,spreer@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
19433b9b-14a0-4486-8478-1586ff2cbcd4,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,2017-08-24T15:05:00Z,DELA.2017.35,DELA_014.20170824,NA,drag and flag,160,Y,0,2,0,No known compromise,NEON.DOC.014045vH,jwhite@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
65e54927-5b82-4884-8918-b10a717e933a,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,2017-08-24T16:44:00Z,DELA.2017.35,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vH,elamb@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
27513950-bbbb-42da-bdd7-742a09808ec8,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,2017-08-24T17:37:00Z,DELA.2017.35,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vH,elamb@battelleecology.org,NA,20201217T221730Z,RELEASE-2021
c8d58153-f805-4402-abf1-639e627e209c,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,2017-09-14T13:01:00Z,DELA.2017.38,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,khildebrand@battelleecology.org,NA,20201217T221814Z,RELEASE-2021
5be93c93-b0ca-40c8-a59c-f009b49e9931,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,2017-09-14T13:45:00Z,DELA.2017.38,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,khildebrand@battelleecology.org,NA,20201217T221814Z,RELEASE-2021
cca6a32d-966d-4e5a-aede-ce2fa04c1564,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,2017-09-14T14:43:00Z,DELA.2017.38,NA,NA,drag,130,N,0,0,0,NA,NEON.DOC.014045vH,spreer@battelleecology.org,NA,20201217T221814Z,RELEASE-2021
6eff7973-9fe8-45f5-bf77-c9d0f11df507,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,2017-09-14T15:17:00Z,DELA.2017.38,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,spreer@battelleecology.org,NA,20201217T221814Z,RELEASE-2021
8290dcfc-e0cc-451b-bf5d-fa20dfbdef15,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,2017-09-14T15:53:00Z,DELA.2017.38,NA,NA,drag and flag,160,N,0,0,0,NA,NEON.DOC.014045vH,charrell@battelleecology.org,NA,20201217T221814Z,RELEASE-2021
d425baeb-b51b-4d30-8aba-93056878e23e,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,2017-09-14T16:42:00Z,DELA.2017.38,NA,NA,drag and flag,160,N,0,0,0,NA,NEON.DOC.014045vH,charrell@battelleecology.org,NA,20201217T221814Z,RELEASE-2021
